0,0,3.1416
-0.5,0,3.1416
-1,0,3.1416
-1.5,0,3.1416
-2,0,3.1416
-2.5,0,3.1416
-3,0,3.1416
-3.5,0,3.1416
-4,0,3.1416
-4.5,0,3.1416
-5,0,3.1416
-5.5,0,3.1416
-6,0,3.1416
-6.5,0,3.1416
-7,0,3.1416
-7.5,0,3.1416
-8,0,3.1416
-8.5,0,3.1416
-9,0,3.1416
-9.5,0,3.1416
-10,0,3.1416
-10.5,0,3.1416
-11,0,3.1416
-11.5,0,3.1416
-12,0,3.1416
-12.5,0,3.1416
-13,0,3.1416
-13.5,0,3.1416
-14,0,-3.1415
-14.5,0,-3.1405
-15,0,-3.1405
-15.5,-0.001,-3.1393
-16,-0.002,-3.1393
-16.5,-0.003,-3.1393
-17,-0.004,-3.1393
-17.5,-0.006,-3.1393
-18,-0.007,-3.1393
-18.5,-0.008,-3.1393
-19,-0.009,-3.1393
-19.5,-0.01,-3.0285
-19.995,-0.067,-2.9233
-20.481,-0.174,-2.7843
-20.95,-0.349,-2.7181
-21.405,-0.555,-2.7181
-21.861,-0.76,-2.7181
-22.317,-0.966,-2.7181
-22.773,-1.171,-2.7181
-23.229,-1.376,-2.6854
-23.676,-1.596,-2.3907
-24.041,-1.937,-2.3712
-24.4,-2.285,-2.2987
-24.732,-2.658,-2.1874
-25.02,-3.064,-2.1198
-25.281,-3.491,-2.0605
-25.516,-3.932,-1.6503
-25.554,-4.404,-1.3649
-25.452,-4.894,-1.3609
-25.347,-5.383,-1.3598
-25.243,-5.872,-1.3598
-25.138,-6.361,-1.3598
-25.033,-6.85,-1.3598
-24.928,-7.3385,-1.3598
-24.824,-7.8274,-1.2401
-24.662,-8.298,-1.1587
-24.462,-8.7561,-0.64729
-24.066,-9.0553,-0.61768
-23.658,-9.3449,-0.61768
-23.251,-9.6345,-0.44057
-22.8,-9.8471,-0.40791
-22.341,-10.045,-0.20209
-21.852,-10.146,-0.18801
-21.361,-10.239,-0.12396
-20.865,-10.301,-0.11907
-20.368,-10.36,-0.11907
-19.872,-10.42,-0.11907
-19.375,-10.479,-0.11684
-18.879,-10.537,-0.11633
-18.382,-10.595,-0.073008
-17.883,-10.632,0.26227
-17.406,-10.504,0.33748
-16.934,-10.338,0.35442
-16.465,-10.165,0.35442
-15.996,-9.9911,0.35442
